id,date,vaccines,tests,recovered,deaths,hosp,vent,icu,population,new_confirmed,confirmed
BIH,2021-03-17,0,727664,122680,5672,0,0,0,3323929,1728,149765
BLR,2021-03-17,0,0,296183,2121,0,0,0,9483499,1254,306372
BLZ,2021-03-17,11943,0,12020,316,0,0,0,383071,3,12285
BMU,2021-03-17,0,0,699,12,0,0,0,63973,0,631
BOL,2021-03-17,150593,0,207643,12015,0,0,0,11353142,885,262834
BRA,2021-03-17,14648691,38117808,10327440,285328,0,0,0,209469333,87926,11797295
BRB,2021-03-17,56018,0,3285,39,0,0,0,286641,21,3389
BRN,2021-03-17,0,0,186,3,0,0,0,428962,0,99
BTN,2021-03-17,0,568159,866,1,0,0,0,754394,0,767
BWA,2021-03-17,0,0,29916,447,0,0,0,2254126,494,35318
CAC,2021-03-17,0,0,149,0,0,0,0,623,0,1
CAF,2021-03-17,0,0,4920,63,0,0,0,4666377,11,4932
CAN,2021-03-17,3409996,26141455,865085,22556,2108,0,622,37057765,3599,922745
CHE,2021-03-17,1193100,5168055,317600,9782,847,0,157,8513227,1647,578392
CHL,2021-03-17,7829673,10273078,851570,21816,5711,0,2133,18729160,6257,911313
CHN,2021-03-17,0,0,0,4849,0,0,0,1392730000,17,102325
CIV,2021-03-17,19113,470459,35487,214,0,0,0,25069229,641,38906
CMR,2021-03-17,0,0,35261,601,0,0,0,25216237,0,40483
COD,2021-03-17,0,0,23759,722,0,0,0,84068091,38,27181
COG,2021-03-17,0,0,7514,131,0,0,0,5244363,235,9447
COL,2021-03-17,1024358,8580259,2145765,62204,0,0,0,49648685,5139,2319191
COM,2021-03-17,0,0,3459,146,0,0,0,832322,5,3551
CPV,2021-03-17,0,0,15599,158,0,0,0,543767,48,16192
CRI,2021-03-17,0,627306,189682,2886,0,0,0,4999441,0,210330
CUB,2021-03-17,0,2730305,59550,380,0,0,0,11338138,689,64295
CYP,2021-03-17,0,2999139,2057,242,218,0,25,1189265,382,41285
CZE,2021-03-17,1246148,5929278,1215077,23902,9197,0,2035,10629928,10660,1449871
DEU,2021-03-17,10301493,0,2536514,79550,0,0,2849,82905782,16722,2632698
DJI,2021-03-17,0,0,6007,63,0,0,0,958920,67,6317
DMA,2021-03-17,0,0,141,0,0,0,0,71625,0,51
DNK,2021-03-17,871297,19617083,211356,2396,196,0,41,5793636,786,223153
DOM,2021-03-17,0,0,203656,3248,0,0,0,10627165,615,247867
DPC,2021-03-17,0,0,699,13,0,0,0,3711,0,577
DZA,2021-03-17,0,0,80219,3048,0,0,0,42228429,154,115703
ECU,2021-03-17,266917,1023967,263164,16300,0,0,0,17084357,1831,319667
EGY,2021-03-17,0,0,148424,11431,0,0,0,98423595,642,193373
ERI,2021-03-17,0,0,2770,7,0,0,0,5750433,17,2986
ESP,2021-03-17,5857085,0,150376,72793,8071,0,1997,46796540,6216,3312467
EST,2021-03-17,204548,1067300,60743,745,711,0,70,1321977,1700,90916
ETH,2021-03-17,0,2248384,145019,2592,0,0,0,109224559,2057,181764
FIN,2021-03-17,723154,3744277,46000,804,278,0,56,5515525,804,69363
FRA,2021-03-17,8171205,60793696,247672,91411,25314,0,4219,66977107,34998,4182618
GAB,2021-03-17,0,0,15102,105,0,0,0,2119275,0,17189
GBR,2021-03-17,27614526,107584947,0,126342,6585,925,925,66460344,5478,4283126
GEO,2021-03-17,0,0,269006,3665,0,0,0,3726549,369,276333
GHA,2021-03-17,0,966970,84095,705,0,0,0,29767108,0,88289
GIN,2021-03-17,0,0,15801,106,0,0,0,12414318,0,18174
GMB,2021-03-17,0,0,4620,158,0,0,0,2280102,37,5284
GNB,2021-03-17,0,0,2791,54,0,0,0,1874309,30,3313
GNQ,2021-03-17,0,0,5994,100,0,0,0,1308974,63,6452
GRC,2021-03-17,1345735,5944445,93764,7252,0,0,0,10731726,3070,230127
GRD,2021-03-17,0,0,151,1,0,0,0,111454,0,51
GTM,2021-03-17,55060,989372,169624,6619,0,0,0,17247807,898,185706
GUM,2021-03-17,0,0,0,134,0,0,0,165768,4,7677
GUY,2021-03-17,0,0,8381,209,0,0,0,779004,120,9338
HND,2021-03-17,28570,0,68919,4390,0,0,0,9587522,525,180857
HRV,2021-03-17,0,0,242111,5709,889,0,0,4087843,1197,254402
HTI,2021-03-17,0,0,10331,250,0,0,0,11123176,17,12586
HUN,2021-03-17,1863621,3685354,359061,17421,10284,0,0,9775564,6502,538977
IDN,2021-03-17,6581388,0,1266673,38915,0,0,0,267663435,6570,1443736
IND,2021-03-17,37143255,229249784,11061003,158659,0,0,0,1352617328,39687,11513809
IRL,2021-03-17,639586,3773458,23364,4566,350,0,82,4867309,581,230187
IRN,2021-03-17,0,0,1514061,61492,0,0,0,81800269,7530,1778506
IRQ,2021-03-17,0,7498360,698775,13860,0,0,0,38433600,5443,779357
ISL,2021-03-17,50297,289797,6029,29,0,0,0,352721,2,5991
ISR,2021-03-17,9578256,14266616,793723,6057,998,0,252,8882800,1384,825450
ITA,2021-03-17,7398835,45540778,2639370,103432,29834,0,3317,60421760,24901,3306927
JAM,2021-03-17,0,0,15473,507,0,0,0,2934855,638,33241
JOR,2021-03-17,241868,5317747,412387,5553,0,0,0,9956011,9192,514111
JPN,2021-03-17,437485,9050153,428530,8732,12022,0,335,126529100,1496,452562
KAZ,2021-03-17,0,8161493,254495,3511,0,0,0,18272430,1314,279109
KEN,2021-03-17,20000,0,89061,1937,0,0,0,51393010,1225,117425
KGZ,2021-03-17,0,0,84031,1485,0,0,0,6322800,0,87036
KHM,2021-03-17,402917,0,898,1,0,0,0,16249798,37,1475
KOR,2021-03-17,654886,0,89178,1688,0,0,0,51606633,463,97653
KWT,2021-03-17,0,1933173,198273,1194,0,0,0,4137309,1394,214963
LBN,2021-03-17,120890,0,335333,5536,0,0,0,6848925,3757,430624
LBR,2021-03-17,0,0,1899,85,0,0,0,4818977,12,1941
LBY,2021-03-17,0,0,134923,2422,0,0,0,6678567,1032,149102
LCA,2021-03-17,0,0,3865,55,0,0,0,181889,14,3992
LIE,2021-03-17,4236,31022,2526,56,0,0,0,37910,3,2602
LKA,2021-03-17,806449,2298533,85725,537,0,0,0,21670000,162,88922
LSO,2021-03-17,0,0,3922,309,0,0,0,2108132,0,10396
LTU,2021-03-17,386242,2256695,193436,3451,762,45,74,2801543,562,207967
LUX,2021-03-17,67156,2276454,54666,704,120,0,23,607950,266,59904
LVA,2021-03-17,108780,1655979,85465,1789,602,0,0,1927174,482,95791
MAR,2021-03-17,6360732,5336889,477305,8745,0,0,0,36029138,487,490460
MCO,2021-03-17,0,0,1945,27,0,0,0,38682,8,2061
MDA,2021-03-17,16131,0,182108,4436,0,0,0,2706049,1797,210616
MDG,2021-03-17,0,132187,20670,337,0,0,0,26262368,173,21904
MDV,2021-03-17,215852,583962,19519,64,0,0,0,515696,186,22039
MEX,2021-03-17,4737622,5567482,1720430,195908,0,0,0,126190788,6726,2182070
MKD,2021-03-17,0,578312,99015,3388,0,0,0,2082958,1216,116323
MLI,2021-03-17,0,0,6556,365,0,0,0,19077690,52,9013
MLT,2021-03-17,133871,767446,23784,361,0,0,0,484630,243,27520
MMR,2021-03-17,0,0,131751,3203,0,0,0,53708395,22,142101
MNE,2021-03-17,5730,0,75503,1169,0,0,0,622227,521,85665
MNG,2021-03-17,139636,2061669,3212,4,0,0,0,3170208,160,4523
MNP,2021-03-17,0,0,0,2,0,0,0,56882,1,57
MOZ,2021-03-17,0,458121,51376,733,0,0,0,29495962,255,65349
MRT,2021-03-17,0,0,16821,445,0,0,0,4403319,21,17411
MUS,2021-03-17,0,0,592,10,0,0,0,1265303,6,668
MWI,2021-03-17,5417,0,27184,1088,0,0,0,18143315,75,32944
MYS,2021-03-17,372544,9513856,310957,1225,0,0,0,31528585,1213,328349
"NAM",2021-03-17,0,325490,38942,477,0,0,0,2448255,138,41582
NER,2021-03-17,0,0,4525,185,0,0,0,22442948,2,4796
NGA,2021-03-17,0,0,146395,2027,0,0,0,195874740,148,161298
NIC,2021-03-17,0,0,4225,176,0,0,0,6465513,0,6328
NLD,2021-03-17,2063000,0,0,16159,70,0,568,17231624,6131,1178519
NOR,2021-03-17,762381,4228138,17998,648,226,0,0,5311916,1034,84445
NPL,2021-03-17,0,2224293,271550,3014,0,0,0,28087871,107,275550
NZL,2021-03-17,29214,0,2311,26,0,0,0,4841000,10,2356
OMN,2021-03-17,109844,0,137544,1617,0,0,0,4829483,577,149026
PAK,2021-03-17,0,0,577501,13717,0,0,0,212215030,3449,619123
PAN,2021-03-17,0,2035210,337630,6018,0,0,0,4176873,485,349396
PER,2021-03-17,746984,8466183,1347160,49523,14832,2251,2251,31989256,7923,1443404
PHL,2021-03-17,269583,8995689,561099,12866,0,0,0,106651922,5286,640873
PNG,2021-03-17,0,0,846,26,0,0,0,8606316,128,2421
POL,2021-03-17,4738902,10553760,1593165,48032,21511,0,0,37974750,27274,1984145
PRI,2021-03-17,0,0,0,2083,0,0,0,3195153,69,137218
PRT,2021-03-17,1287848,8683608,764019,16722,856,0,205,10283822,485,815943
PRY,2021-03-17,14007,821942,153781,3588,0,0,0,6956071,2605,188389
PSE,2021-03-17,0,0,191839,2343,0,0,0,4569087,2077,217952
QAT,2021-03-17,0,1642181,159141,270,0,0,0,2781677,499,171938
RKS,2021-03-17,0,0,65596,1723,0,0,0,1932774,0,78234
ROU,2021-03-17,2324405,0,790813,21787,0,0,1266,19466145,6174,881036
RUS,2021-03-17,7818009,0,3979436,91815,0,0,0,144478050,9713,4378542
RWA,2021-03-17,321698,0,18906,283,0,0,0,12301939,71,20449
SAU,2021-03-17,2580949,14503622,373361,6585,0,0,0,33699947,381,383777
SDN,2021-03-17,0,0,23583,1959,0,0,0,41801533,0,30882
SEN,2021-03-17,146208,427350,33326,990,0,0,0,15854360,174,37323
SGP,2021-03-17,0,0,60001,30,0,0,0,5638676,15,60050
SLE,2021-03-17,0,0,2783,79,0,0,0,7650154,5,3843
SLV,2021-03-17,36000,807193,59576,1962,0,0,0,6420744,162,62977
SMR,2021-03-17,6738,0,3729,77,0,0,0,33785,45,4147
SOM,2021-03-17,0,0,4329,392,0,0,0,15008154,0,9484
SRB,2021-03-17,2077197,3200383,0,4810,0,0,0,6982604,5346,536801
SSD,2021-03-17,0,0,8215,106,0,0,0,10975920,74,9648
STP,2021-03-17,0,0,1893,33,0,0,0,211028,7,1940
SUR,2021-03-17,0,0,8532,176,0,0,0,575991,7,8949
SVK,2021-03-17,713323,21216669,255300,8738,3498,0,0,5446771,2040,344365
SVN,2021-03-17,254278,2175528,188315,4233,462,0,85,2073894,937,205883
SWE,2021-03-17,0,0,0,13343,1585,0,21,10175214,5738,743974
SWZ,2021-03-17,0,0,15885,663,0,0,0,1136191,10,17167
SYC,2021-03-17,0,0,2957,16,0,0,0,96762,39,3316
SYR,2021-03-17,0,0,11231,1120,0,0,0,16906283,149,16819
TCD,2021-03-17,0,0,3836,156,0,0,0,15477751,23,4263
TGO,2021-03-17,0,257631,7026,98,0,0,0,7889094,110,8473
THA,2021-03-17,0,3047519,26339,89,0,0,0,69428524,92,27460
TJK,2021-03-17,0,0,13218,91,0,0,0,9100837,0,13586
TLS,2021-03-17,0,0,109,0,0,0,0,1267972,13,129
TTO,2021-03-17,0,103786,7546,140,0,0,0,1389858,5,7709
TUN,2021-03-17,0,0,210375,8463,0,0,0,11565204,496,243821
TUR,2021-03-17,12142245,35603028,2752023,29696,0,0,0,82319724,20049,2950412
TZA,2021-03-17,0,0,183,21,0,0,0,56318348,0,362
UGA,2021-03-17,7920,910045,15099,334,0,0,0,42723139,18,40638
UKR,2021-03-17,92714,0,1283215,30535,0,0,0,44622516,15143,1553514
URY,2021-03-17,229150,1174028,63475,740,0,0,0,3449299,1678,76732
USA,2021-03-17,113037627,367715860,0,538678,34589,0,8682,326687501,60352,29721826
UZB,2021-03-17,0,0,79450,622,0,0,0,32955400,113,80867
VCT,2021-03-17,8952,0,1504,9,0,0,0,110210,3,1584
VEN,2021-03-17,0,0,138841,1459,0,0,0,28870195,631,148101
VIR,2021-03-17,0,0,0,25,0,0,0,106977,16,2714
VNM,2021-03-17,24054,0,2198,35,0,0,0,95540395,3,2457
YEM,2021-03-17,0,0,1508,713,0,0,0,28498687,89,3040
ZAF,2021-03-17,168413,9524854,1459056,51634,0,0,0,57779622,1464,1533845
ZMB,2021-03-17,0,1174217,82457,1170,0,0,0,17351822,387,85783
ZWE,2021-03-17,40153,409858,34136,1508,0,0,0,14439018,59,36479
AFG,2021-03-18,0,0,49664,2462,0,0,0,37172386,25,55963
AGO,2021-03-18,49000,0,20032,522,0,0,0,30809762,84,21529
ALB,2021-03-18,0,500736,83264,2106,0,0,0,2866376,494,119918
AND,2021-03-18,0,0,10904,113,0,0,0,77006,38,11318
ARE,2021-03-18,6980466,34674399,416105,1424,0,0,0,9630959,2160,436512
ARG,2021-03-18,2805153,7179618,2009877,54386,0,0,0,44494502,8160,2234785
ARM,2021-03-18,0,788953,167186,3301,0,0,0,2951776,891,181941
ATG,2021-03-18,0,0,598,27,0,0,0,96286,3,910
AUS,2021-03-18,176057,15072203,25763,913,45.8,0,1,24982688,17,29071
AUT,2021-03-18,1251494,19576110,454822,8945,1451,0,388,8840521,3651,506767
AZE,2021-03-18,0,0,231894,3314,0,0,0,9939800,879,244181
BDI,2021-03-18,0,0,773,3,0,0,0,11175378,21,2459
BEL,2021-03-18,1440184,10407278,0,22702,2142,296,543,11433256,5236,837697
BEN,2021-03-18,0,0,5552,81,0,0,0,11485048,317,6887
BFA,2021-03-18,0,0,11998,145,0,0,0,19751535,0,12336
BGD,2021-03-18,4687824,4346265,517223,8624,0,0,0,161356039,1899,566715
BGR,2021-03-18,356052,0,232041,11817,7804,0,609,7025037,4162,299812
BHR,2021-03-18,613946,0,126703,491,0,0,0,1569439,731,134400
BHS,2021-03-18,0,0,7676,186,0,0,0,385640,0,8700
BIH,2021-03-18,0,733032,122680,5729,0,0,0,3323929,1446,151211
BLR,2021-03-18,0,0,297502,2130,0,0,0,9483499,1414,307786
BLZ,2021-03-18,13150,0,12024,316,0,0,0,383071,1,12286
BMU,2021-03-18,0,0,699,12,0,0,0,63973,27,658
BOL,2021-03-18,155945,830090,209842,12028,0,0,0,11353142,867,263701
BRA,2021-03-18,15087602,38237629,10384673,288052,0,0,0,209469333,88259,11885554
BRB,2021-03-18,58214,0,3285,39,0,0,0,286641,20,3409
BRN,2021-03-18,0,0,186,3,0,0,0,428962,0,99
BTN,2021-03-18,0,570591,867,1,0,0,0,754394,0,767
BWA,2021-03-18,0,0,31128,458,0,0,0,2254126,0,35318
CAC,2021-03-18,0,0,149,0,0,0,0,623,0,1
CAF,2021-03-18,0,0,4938,64,0,0,0,4666377,0,4932
CAN,2021-03-18,3566328,26250640,870978,22590,2085,0,622,37057765,4214,926959
CHE,2021-03-18,1226548,5209355,317600,9791,813,0,156,8513227,1545,579937
CHL,2021-03-18,8164714,10343273,855253,21988,5826,0,2152,18729160,6584,917897
CHN,2021-03-18,0,0,0,4849,0,0,0,1392730000,29,102354
CIV,2021-03-18,20766,473798,35923,215,0,0,0,25069229,511,39417
CMR,2021-03-18,0,0,35261,601,0,0,0,25216237,0,40483
COD,2021-03-18,0,0,24361,726,0,0,0,84068091,66,27247
COG,2021-03-18,0,0,7514,134,0,0,0,5244363,0,9447
COL,2021-03-18,1076496,8608074,2150074,62301,0,0,0,49648685,5132,2324323
COM,2021-03-18,0,0,3465,146,0,0,0,832322,8,3559
CPV,2021-03-18,0,0,15646,158,0,0,0,543767,76,16268
CRI,2021-03-18,0,631462,189682,2886,0,0,0,4999441,1456,211786
CUB,2021-03-18,0,2749686,60378,384,0,0,0,11338138,735,65030
CYP,2021-03-18,0,3044737,2057,242,212,0,23,1189265,385,41670
CZE,2021-03-18,1296472,5960120,1215544,24117,8994,0,2015,10629928,9710,1459581
DEU,2021-03-18,10495278,0,2553000,79786,0,0,2887,82905782,15707,2648405
DJI,2021-03-18,0,0,6022,63,0,0,0,958920,49,6366
DMA,2021-03-18,0,0,141,0,0,0,0,71625,0,51
DNK,2021-03-18,893035,19810929,211962,2397,195,0,38,5793636,843,223996
DOM,2021-03-18,0,0,204188,3257,0,0,0,10627165,523,248390
DPC,2021-03-18,0,0,699,13,0,0,0,3711,0,577
DZA,2021-03-18,0,0,80347,3051,0,0,0,42228429,128,115831
ECU,2021-03-18,275562,1030011,263164,16333,0,0,0,17084357,2214,321881
EGY,2021-03-18,0,0,148823,11472,0,0,0,98423595,645,194018
ERI,2021-03-18,0,0,2833,7,0,0,0,5750433,23,3009
ESP,2021-03-18,5993363,35564108,150376,72910,7841,0,1950,46796540,0,3312467
EST,2021-03-18,211968,1075862,64690,758,705,0,69,1321977,1749,92665
ETH,2021-03-18,0,2256439,145349,2602,0,0,0,109224559,1994,183758
FIN,2021-03-18,758780,3767492,46000,805,275,0,50,5515525,770,70133
FRA,2021-03-18,8382493,61299888,250575,91679,25389,0,4246,66977107,35088,4217706
GAB,2021-03-18,0,0,15102,105,0,0,0,2119275,414,17603
GBR,2021-03-18,28274802,109160007,0,126400,6150,879,879,66460344,4997,4288123
GEO,2021-03-18,0,0,269384,3674,0,0,0,3726549,360,276693
GHA,2021-03-18,420000,970048,84095,705,0,0,0,29767108,587,88876
GIN,2021-03-18,0,0,15801,106,0,0,0,12414318,277,18451
GMB,2021-03-18,0,0,4686,160,0,0,0,2280102,31,5315
GNB,2021-03-18,0,0,2806,54,0,0,0,1874309,18,3331
GNQ,2021-03-18,0,0,6121,100,0,0,0,1308974,0,6452
GRC,2021-03-18,1375828,5998051,93764,7297,0,0,0,10731726,2762,232889
GRD,2021-03-18,0,0,151,1,0,0,0,111454,0,51
GTM,2021-03-18,60182,996123,170059,6639,0,0,0,17247807,908,186614
GUM,2021-03-18,0,0,0,134,0,0,0,165768,0,7677
GUY,2021-03-18,0,0,8430,212,0,0,0,779004,44,9382
HND,2021-03-18,0,0,69008,4402,0,0,0,9587522,561,181418
HRV,2021-03-18,0,0,242665,5726,894,0,0,4087843,1112,255514
HTI,2021-03-18,0,0,10443,251,0,0,0,11123176,2,12588
HUN,2021-03-18,1922005,3711852,360895,17628,10386,0,0,9775564,10759,549736
IDN,2021-03-18,6787283,0,1272958,39142,0,0,0,267663435,6279,1450015
IND,2021-03-18,39339817,230313163,11081359,158815,0,0,0,1352617328,40906,11554715
IRL,2021-03-18,654251,3786972,23364,4566,345,0,83,4867309,510,230697
IRN,2021-03-18,0,0,1521377,61581,0,0,0,81800269,7620,1786126
IRQ,2021-03-18,0,7540606,702667,13896,0,0,0,38433600,5258,784615
ISL,2021-03-18,51283,290437,6030,29,2,0,0,352721,6,5997
ISR,2021-03-18,9652078,14328351,798096,6069,981,0,245,8882800,1047,826497
ITA,2021-03-18,7562993,45894515,2655346,103855,30027,0,3333,60421760,25707,3332634
JAM,2021-03-18,0,0,15615,511,0,0,0,2934855,604,33845
JOR,2021-03-18,0,5364765,416971,5627,0,0,0,9956011,7354,521465
JPN,2021-03-18,508702,9137297,429719,8764,12285,0,325,126529100,1462,454024
KAZ,2021-03-18,109995,8211056,255433,3511,0,0,0,18272430,1356,280465
KEN,2021-03-18,0,0,89203,1954,0,0,0,51393010,1354,118779
KGZ,2021-03-18,0,0,84031,1485,0,0,0,6322800,96,87132
KHM,2021-03-18,0,0,917,1,0,0,0,16249798,0,1475
KOR,2021-03-18,674602,0,89523,1690,0,0,0,51606633,452,98105
KWT,2021-03-18,0,1941949,199549,1202,0,0,0,4137309,1519,216482
LBN,2021-03-18,129487,0,337975,5609,0,0,0,6848925,3588,434212
LBR,2021-03-18,0,0,1899,85,0,0,0,4818977,0,1941
LBY,2021-03-18,0,0,136158,2435,0,0,0,6678567,1134,150236
LCA,2021-03-18,0,0,3880,55,0,0,0,181889,16,4008
LIE,2021-03-18,4366,31232,2526,56,0,0,0,37910,4,2606
LKA,2021-03-18,815585,2309954,85944,537,0,0,0,21670000,473,89395
LSO,2021-03-18,0,0,3922,309,0,0,0,2108132,5,10401
LTU,2021-03-18,394673,2265327,193875,3459,730,51,78,2801543,620,208587
LUX,2021-03-18,70345,2288145,54935,705,118,0,17,607950,281,60185
LVA,2021-03-18,109082,1671987,85465,1801,585,0,0,1927174,622,96413
MAR,2021-03-18,0,5347174,477879,8748,0,0,0,36029138,444,490904
MCO,2021-03-18,0,0,1960,27,0,0,0,38682,15,2076
MDA,2021-03-18,0,0,183520,4472,0,0,0,2706049,1843,212459
MDG,2021-03-18,0,0,20750,338,0,0,0,26262368,114,22018
MDV,2021-03-18,217597,588650,19642,64,0,0,0,515696,145,22184
MEX,2021-03-18,4947522,5590558,1724794,196606,0,0,0,126190788,5722,2187792
MKD,2021-03-18,0,581878,99126,3403,0,0,0,2082958,999,117322
MLI,2021-03-18,0,0,6574,366,0,0,0,19077690,73,9086
MLT,2021-03-18,138264,772206,24118,363,0,0,0,484630,179,27699
MMR,2021-03-18,0,0,131754,3204,0,0,0,53708395,0,142101
MNE,2021-03-18,6085,0,76200,1178,0,0,0,622227,508,86173
MNG,2021-03-18,171535,2078713,3286,4,0,0,0,3170208,148,4671
MNP,2021-03-18,0,0,0,2,0,0,0,56882,0,57
MOZ,2021-03-18,0,459580,52363,737,0,0,0,29495962,347,65696
MRT,2021-03-18,0,233820,16839,445,0,0,0,4403319,28,17439
MUS,2021-03-18,0,0,592,10,0,0,0,1265303,25,693
MWI,2021-03-18,9091,0,27532,1091,0,0,0,18143315,129,33073
MYS,2021-03-18,390643,9575491,312460,1228,0,0,0,31528585,1576,329925
"NAM",2021-03-18,0,327300,39105,483,0,0,0,2448255,281,41863
NER,2021-03-18,0,0,4529,185,0,0,0,22442948,5,4801
NGA,2021-03-18,0,0,146890,2027,0,0,0,195874740,130,161428
NIC,2021-03-18,0,0,4225,176,0,0,0,6465513,0,6328
NLD,2021-03-18,2093750,0,0,16193,76,0,564,17231624,7348,1185867
NOR,2021-03-18,785410,4259864,17998,648,225,0,0,5311916,989,85434
NPL,2021-03-18,0,2227547,271610,3015,0,0,0,28087871,125,275675
NZL,2021-03-18,31283,0,2363,26,0,0,0,4841000,0,2356
OMN,2021-03-18,0,0,137871,1620,0,0,0,4829483,0,149026
PAK,2021-03-18,0,0,578314,13757,0,0,0,212215030,3876,622999
PAN,2021-03-18,287086,2044156,338181,6025,0,0,0,4176873,715,350111
PER,2021-03-18,789583,8529823,1355792,49706,14983,2226,2226,31989256,8124,1451528
PHL,2021-03-18,0,9046807,561530,12887,0,0,0,106651922,7082,647955
PNG,2021-03-18,0,0,846,31,0,0,0,8606316,179,2600
POL,2021-03-18,4893320,10639405,1603832,48388,21858,0,0,37974750,25996,2010141
PRI,2021-03-18,0,0,0,2085,0,0,0,3195153,332,137550
PRT,2021-03-18,1322293,8736504,764599,16743,828,0,187,10283822,568,816511
PRY,2021-03-18,14545,827752,155244,3620,0,0,0,6956071,2006,190395
PSE,2021-03-18,0,0,193578,2358,0,0,0,4569087,1851,219803
QAT,2021-03-18,0,1648555,159472,270,0,0,0,2781677,497,172435
RKS,2021-03-18,0,0,65596,1723,0,0,0,1932774,1955,80189
ROU,2021-03-18,2376330,6891603,794950,21877,0,0,1286,19466145,5593,886629
RUS,2021-03-18,7909438,116724405,3991385,92266,0,0,0,144478050,9612,4388154
RWA,2021-03-18,323744,1077055,19007,284,0,0,0,12301939,130,20579
SAU,2021-03-18,2695966,14547879,373601,6591,0,0,0,33699947,391,384168
SDN,2021-03-18,0,0,23583,1959,0,0,0,41801533,0,30882
SEN,2021-03-18,148246,429239,33643,995,0,0,0,15854360,113,37436
SGP,2021-03-18,0,0,60014,30,0,0,0,5638676,15,60065
SLE,2021-03-18,0,0,2789,79,0,0,0,7650154,0,3843
SLV,2021-03-18,41512,809722,59576,1962,0,0,0,6420744,164,63141
SMR,2021-03-18,7328,0,3758,77,0,0,0,33785,43,4190
SOM,2021-03-18,0,0,4329,392,0,0,0,15008154,325,9809
SRB,2021-03-18,2112074,3218400,0,4840,0,0,0,6982604,5305,542106
SSD,2021-03-18,0,124125,8215,106,0,0,0,10975920,41,9689
STP,2021-03-18,0,0,1920,34,0,0,0,211028,9,1949
SUR,2021-03-18,0,0,8534,176,0,0,0,575991,6,8955
SVK,2021-03-18,734001,21407414,255300,8814,3450,0,0,5446771,1679,346044
SVN,2021-03-18,263362,2206594,189333,4243,485,0,88,2073894,1030,206913
SWE,2021-03-18,0,0,0,13361,1602,0,19,10175214,5404,749378
SWZ,2021-03-18,0,0,15936,664,0,0,0,1136191,7,17174
SYC,2021-03-18,90150,0,2962,16,0,0,0,96762,32,3348
SYR,2021-03-18,0,0,11322,1130,0,0,0,16906283,152,16971
TCD,2021-03-18,0,0,3864,157,0,0,0,15477751,15,4278
TGO,2021-03-18,0,258894,7078,102,0,0,0,7889094,113,8586
THA,2021-03-18,0,3067216,26377,89,0,0,0,69428524,100,27560
TJK,2021-03-18,0,0,13218,91,0,0,0,9100837,0,13586
TLS,2021-03-18,0,0,110,0,0,0,0,1267972,23,152
TTO,2021-03-18,0,103999,7549,140,0,0,0,1389858,9,7718
TUN,2021-03-18,0,0,210983,8490,0,0,0,11565204,841,244662
TUR,2021-03-18,12431482,35787480,2770638,29777,0,0,0,82319724,21030,2971442
TWN,2021-03-18,0,183295,958,10,0,0,0,23603049,6,904
TZA,2021-03-18,0,0,183,21,0,0,0,56318348,0,362
UGA,2021-03-18,13027,912786,15110,334,0,0,0,42723139,26,40664
UKR,2021-03-18,0,0,1289841,30811,0,0,0,44622516,15937,1569451
URY,2021-03-18,265670,0,64492,749,0,0,0,3449299,1585,78317
USA,2021-03-18,115730008,369192760,0,540324,34097,0,8521,326687501,61997,29783823
UZB,2021-03-18,0,0,79533,622,0,0,0,32955400,124,80991
VCT,2021-03-18,0,0,1506,9,0,0,0,110210,8,1592
VEN,2021-03-18,0,0,139314,1467,0,0,0,28870195,937,149038
VIR,2021-03-18,0,0,0,25,0,0,0,106977,29,2743
VNM,2021-03-18,27546,0,2198,35,0,0,0,95540395,1,2458
YEM,2021-03-18,0,0,1520,723,0,0,0,28498687,91,3131
ZAF,2021-03-18,177275,9556404,1459894,51724,0,0,0,57779622,1462,1535307
ZMB,2021-03-18,0,1180598,82527,1175,0,0,0,17351822,170,85953
ZWE,2021-03-18,40548,412342,34226,1509,0,0,0,14439018,41,36520
AFG,2021-03-19,0,0,49681,2462,0,0,0,37172386,24,55987
AGO,2021-03-19,0,0,20065,524,0,0,0,30809762,54,21583
ALB,2021-03-19,0,503722,83954,2122,0,0,0,2866376,519,120437
AND,2021-03-19,9288,0,10925,113,0,0,0,77006,50,11368
ARE,2021-03-19,7124146,34913667,418496,1428,0,0,0,9630959,2013,438525
ARG,2021-03-19,2939364,7218331,2016729,54476,0,0,0,44494502,6826,2241611
ARM,2021-03-19,0,793678,167518,3320,0,0,0,2951776,1071,183012
ATG,2021-03-19,25677,0,598,27,0,0,0,96286,22,932
AUS,2021-03-19,190754,15116285,25765,913,62.86,0,1,24982688,9,29080
AUT,2021-03-19,1305923,19845558,457594,8975,1462,0,400,8840521,2691,509458
AZE,2021-03-19,0,0,232228,3325,0,0,0,9939800,1187,245368
BDI,2021-03-19,0,0,773,3,0,0,0,11175378,0,2459
BEL,2021-03-19,1508287,10480997,0,22733,2153,310,550,11433256,2871,840568
BEN,2021-03-19,0,0,5552,90,0,0,0,11485048,0,6887
BFA,2021-03-19,0,0,11998,145,0,0,0,19751535,66,12402
BGD,2021-03-19,0,4365182,518841,8642,0,0,0,161356039,1868,568583
BGR,2021-03-19,362721,1915561,233596,11932,8082,0,670,7025037,2541,302353
BHR,2021-03-19,626751,3368947,127329,493,0,0,0,1569439,816,135216
BHS,2021-03-19,0,0,7676,186,0,0,0,385640,0,8700
